"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,      "Avg_c"     
         141,      0.2238131354,       -3.53793161,      -1.764719659,      -2.435160264,       2.089808243,       -11.8681564,   2.090148354e-07,   1.048033144e-05,       16.43217564,       16.43217564,       16.43217564,       458.4520931
         142,      0.2237121786,      -3.548013724,      -1.766119937,      -2.466949798,       2.079725626,      -11.87113374,    2.11027095e-07,   1.058468701e-05,        16.5964974,        16.5964974,        16.5964974,       458.4520931
         143,      0.2235467473,      -3.557299182,      -1.767071869,      -2.509243388,       2.070439607,      -11.87388857,   2.130598065e-07,   1.069003454e-05,       16.76246237,       16.76246237,       16.76246237,       458.4520931
         144,      0.2230666584,      -3.566459623,       -1.76731491,      -2.558466018,       2.061278666,      -11.87661593,   2.151135503e-07,   1.079636388e-05,         16.930087,         16.930087,         16.930087,       458.4520931
         145,      0.2228377636,      -3.576147035,      -1.766326534,      -2.606590951,       2.051591004,      -11.87940568,   2.171889732e-07,   1.090366549e-05,       17.09938787,       17.09938787,       17.09938787,       458.4520931
         146,      0.2229251379,      -3.586877078,      -1.763693874,      -2.641292655,       2.040861184,       -11.8822599,   2.192868092e-07,   1.101192987e-05,       17.27038175,       17.27038175,       17.27038175,       458.4520931
         147,      0.2228651041,      -3.598968186,      -1.759303931,      -2.651725105,       2.028771017,      -11.88521263,   2.214078972e-07,   1.112114693e-05,       17.44308556,       17.44308556,       17.44308556,       458.4520931
         148,      0.2225948726,      -3.612526531,      -1.753363897,      -2.637901247,        2.01521457,       -11.8882914,    2.23550476e-07,   1.123130526e-05,       17.61751642,       17.61751642,       17.61751642,       458.4520931
         149,      0.2222898725,      -3.627462779,       -1.74630848,      -2.610430706,       2.000281406,      -11.89151646,   2.257172348e-07,   1.134239165e-05,       17.79369158,       17.79369158,       17.79369158,       458.4520931
         150,      0.2222881241,      -3.643531656,      -1.738663691,      -2.580990693,       1.984217009,      -11.89476341,   2.279099455e-07,   1.145439098e-05,        17.9716285,        17.9716285,        17.9716285,       458.4520931
         151,      0.2220673534,      -3.660389103,      -1.730924398,      -2.556810314,       1.967365629,       -11.8979778,    2.30129733e-07,   1.156728662e-05,       18.15134478,       18.15134478,       18.15134478,       458.4520931
         152,      0.2217934002,      -3.677662586,      -1.723476716,       -2.54094463,       1.950099971,      -11.90117571,   2.323777086e-07,   1.168106149e-05,       18.33285823,       18.33285823,       18.33285823,       458.4520931
         153,      0.2214367284,       -3.69502509,      -1.716567695,       -2.53391988,       1.932747226,      -11.90434169,   2.346548901e-07,   1.179569978e-05,       18.51618682,       18.51618682,       18.51618682,       458.4520931
         154,       0.221147105,       -3.71225711,      -1.710310891,      -2.534854111,       1.915527099,       -11.9074385,   2.369621094e-07,   1.191118929e-05,       18.70134868,       18.70134868,       18.70134868,       458.4520931
         155,      0.2208155089,      -3.729279308,      -1.704716077,      -2.542022336,       1.898519175,      -11.91041354,   2.392999185e-07,   1.202752413e-05,       18.88836217,       18.88836217,       18.88836217,       458.4520931
         156,      0.2204354739,      -3.746144957,      -1.699728276,      -2.553201815,       1.881670489,      -11.91332334,   2.416685086e-07,   1.214470781e-05,       19.07724579,       19.07724579,       19.07724579,       458.4520931
         157,      0.2202670793,      -3.762993999,      -1.695266385,       -2.56607533,       1.864841457,      -11.91612288,   2.440676555e-07,   1.226275607e-05,       19.26801825,       19.26801825,       19.26801825,       458.4520931
         158,      0.2200914605,      -3.779984045,      -1.691254133,      -2.578797632,       1.847874832,      -11.91879129,   2.464967056e-07,   1.238169938e-05,       19.46069843,       19.46069843,       19.46069843,       458.4520931
         159,      0.2198343972,      -3.797219877,      -1.687639642,      -2.590551517,       1.830666142,      -11.92129686,   2.489546111e-07,   1.250158449e-05,       19.65530542,       19.65530542,       19.65530542,       458.4520931
         160,      0.2195291109,      -3.814700885,      -1.684402511,      -2.601736714,       1.813216152,      -11.92361632,   2.514400177e-07,   1.262247487e-05,       19.85185847,       19.85185847,       19.85185847,       458.4520931
         161,      0.2193482137,      -3.832297573,      -1.681551803,      -2.613580532,       1.795654266,      -11.92571636,    2.53951404e-07,   1.274444954e-05,       20.05037706,       20.05037706,       20.05037706,       458.4520931
         162,      0.2191371399,      -3.849757289,      -1.679118583,       -2.62735428,       1.778232699,       -11.9275743,   2.564872596e-07,   1.286760018e-05,       20.25088083,       20.25088083,       20.25088083,       458.4520931
         163,       0.218736921,      -3.866732011,      -1.677147182,        -2.6435683,       1.761298639,      -11.92915095,   2.590462844e-07,   1.299202668e-05,       20.45338963,       20.45338963,       20.45338963,       458.4520931
         164,      0.2185297892,      -3.882812259,      -1.675687726,      -2.661430677,       1.745260299,      -11.93045108,    2.61627585e-07,   1.311783099e-05,       20.65792353,       20.65792353,       20.65792353,       458.4520931
         165,      0.2181281431,       -3.89755376,      -1.674790708,      -2.678777029,       1.730560275,      -11.93146624,   2.642308389e-07,   1.324510994e-05,       20.86450277,       20.86450277,       20.86450277,       458.4520931
         166,      0.2179320132,      -3.910490765,      -1.674504342,      -2.692714627,       1.717662262,      -11.93218465,   2.668564014e-07,   1.337394752e-05,       21.07314779,       21.07314779,       21.07314779,       458.4520931
         167,      0.2175681165,      -3.921144116,      -1.674874066,      -2.700984209,       1.707043083,       -11.9325994,   2.695053341e-07,   1.350440772e-05,       21.28387927,       21.28387927,       21.28387927,       458.4520931
         168,      0.2174046445,      -3.929044269,      -1.675942778,      -2.703258849,        1.69916987,       -11.9327224,   2.721793479e-07,   1.363652861e-05,       21.49671806,       21.49671806,       21.49671806,       458.4520931
         169,      0.2173729134,      -3.933786703,      -1.677751392,      -2.701185089,       1.694445035,      -11.93257265,   2.748806662e-07,   1.377031842e-05,       21.71168524,       21.71168524,       21.71168524,       458.4520931
         170,      0.2171691462,      -3.935115822,       -1.68033923,      -2.697034203,       1.693122868,       -11.9321754,   2.776118264e-07,   1.390575424e-05,        21.9288021,        21.9288021,        21.9288021,       458.4520931
         171,      0.2171285401,      -3.933003108,      -1.683743885,      -2.692114624,       1.695231812,      -11.93157005,   2.803754513e-07,   1.404278377e-05,       22.14809012,       22.14809012,       22.14809012,       458.4520931
         172,      0.2169607596,      -3.927673901,       -1.68800041,      -2.686042559,       1.700547756,      -11.93080096,   2.831740207e-07,   1.418133009e-05,       22.36957102,       22.36957102,       22.36957102,       458.4520931
         173,      0.2166638186,      -3.919560247,      -1.693140357,      -2.677197898,       1.708640834,      -11.92989585,   2.860089388e-07,   1.432129944e-05,       22.59326673,       22.59326673,       22.59326673,       458.4520931
         174,      0.2163795031,      -3.909200807,      -1.699190275,      -2.664121763,       1.718974898,       -11.9288619,   2.888811811e-07,   1.446259125e-05,        22.8191994,        22.8191994,        22.8191994,       458.4520931
         175,      0.2158910496,      -3.897137197,      -1.706169863,      -2.646987798,       1.731010619,      -11.92776416,   2.917931891e-07,   1.460510967e-05,       23.04739139,       23.04739139,       23.04739139,       458.4520931
         176,      0.2155673666,       -3.88384986,      -1.714090459,      -2.628012015,       1.744269323,      -11.92656731,   2.947456946e-07,   1.474877545e-05,        23.2778653,        23.2778653,        23.2778653,       458.4520931
         177,      0.2151622712,      -3.869745176,      -1.722954025,      -2.610554856,       1.758345859,      -11.92527705,   2.977389529e-07,   1.489353664e-05,       23.51064396,       23.51064396,       23.51064396,       458.4520931
         178,      0.2147498535,      -3.855176606,       -1.73275331,      -2.597851027,       1.772887572,      -11.92388471,   3.007728429e-07,    1.50393769e-05,        23.7457504,        23.7457504,        23.7457504,       458.4520931
         179,      0.2146030129,      -3.840470798,      -1.743474259,      -2.592227769,        1.78756834,      -11.92233492,   3.038469885e-07,   1.518631995e-05,        23.9832079,        23.9832079,        23.9832079,       458.4520931
         180,      0.2143869042,      -3.825937867,      -1.755100993,      -2.594916983,        1.80207839,      -11.92066216,   3.069608807e-07,   1.533442985e-05,       24.22303998,       24.22303998,       24.22303998,       458.4520931
         181,       0.214507309,      -3.811862214,      -1.767620963,       -2.60616821,       1.816133504,      -11.91888617,   3.101139816e-07,    1.54838066e-05,       24.46527038,       24.46527038,       24.46527038,       458.4520931
         182,      0.2142975513,      -3.798483827,       -1.78102905,      -2.625427392,       1.829493752,      -11.91699164,   3.133057973e-07,   1.563457792e-05,       24.70992308,       24.70992308,       24.70992308,       458.4520931
         183,      0.2140832065,      -3.785984257,      -1.795327261,      -2.651483821,       1.841977521,      -11.91498497,   3.165359161e-07,   1.578688811e-05,       24.95702231,       24.95702231,       24.95702231,       458.4520931
         184,      0.2138606639,      -3.774486149,      -1.810519011,      -2.682585806,       1.853462036,      -11.91289341,    3.19804014e-07,   1.594088588e-05,       25.20659254,       25.20659254,       25.20659254,       458.4520931
         185,        0.21365838,      -3.764066693,      -1.826596877,      -2.716555128,       1.863869938,      -11.91073105,   3.231098358e-07,   1.609671278e-05,       25.45865846,       25.45865846,       25.45865846,       458.4520931
