"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         283,      -4.050447541,      -1.652279318,      -1.608119725,       1.413545761,      -8.198419244
          0,           0,         284,      -4.053102593,      -1.668869514,      -1.619513213,       1.412219774,      -8.198454468
          0,           0,         285,      -4.056214633,      -1.685245673,      -1.631134435,       1.410322506,      -8.198430168
          0,           0,         286,      -4.059468094,      -1.700397712,      -1.642915674,       1.408183095,      -8.198318525
          0,           0,         287,       -4.06298696,       -1.71390081,      -1.654680909,       1.405675522,      -8.198174951
          0,           0,         288,      -4.066695271,      -1.725325845,      -1.665913787,       1.402866253,      -8.198007608
          0,           0,         289,      -4.070558015,      -1.734180068,      -1.676386354,       1.399795166,      -8.197715617
          0,           0,         290,      -4.074543026,      -1.740094161,      -1.685818859,       1.396500903,      -8.197270606
          0,           0,         291,       -4.07856354,      -1.742802091,      -1.693729029,       1.393074197,      -8.196842879
          0,           0,         292,      -4.082556579,      -1.742336573,      -1.699855278,        1.38958332,      -8.196234137
          0,           0,         293,      -4.086470172,      -1.738865527,       -1.70403045,       1.386089094,       -8.19542895
          0,           0,         294,       -4.09021736,      -1.732606325,      -1.706115112,       1.382707666,      -8.194429876
          0,           0,         295,       -4.09371598,       -1.72413461,      -1.706023279,       1.379526712,      -8.193424663
          0,           0,         296,      -4.096909057,      -1.713900841,      -1.703830898,       1.376613704,      -8.192364365
          0,           0,         297,      -4.099760568,      -1.702366159,       -1.69964831,       1.374018777,      -8.191290824
          0,           0,         298,      -4.102178121,      -1.689959201,      -1.693701775,        1.37184183,      -8.190238762
          0,           0,         299,       -4.10417649,      -1.677030157,      -1.686273117,       1.370094069,       -8.18920203
          0,           0,         300,      -4.105819802,      -1.664000005,      -1.677649102,       1.368740727,      -8.188160828
          0,           0,         301,      -4.106944465,       -1.65088968,       -1.66816111,       1.367935725,      -8.187164791
          0,           0,         302,      -4.107643781,       -1.63798538,      -1.658042386,       1.367599894,      -8.186226979
          0,           0,         303,      -4.107799594,      -1.625442505,      -1.647537615,        1.36783436,       -8.18533253
          0,           0,         304,      -4.107575412,      -1.613250585,      -1.636856287,       1.368486228,      -8.184484134
          0,           0,         305,      -4.107050535,      -1.601523503,      -1.626172873,        1.36948004,      -8.183738018
          0,           0,         306,      -4.106234338,      -1.590280728,      -1.615637454,       1.370809901,      -8.183090485
          0,           0,         307,       -4.10520326,      -1.579532656,      -1.605392067,       1.372398477,      -8.182515516
          0,           0,         308,      -4.103914919,      -1.569324755,      -1.595529768,       1.374278596,        -8.1820399
          0,           0,         309,      -4.102537159,       -1.55973813,      -1.586170252,       1.376261742,      -8.181686931
          0,           0,         310,      -4.101104139,      -1.550823552,      -1.577376127,       1.378301898,      -8.181489712
          0,           0,         311,       -4.09964084,       -1.54258264,      -1.569252269,       1.380353339,      -8.181424301
          0,           0,         312,      -4.098268952,      -1.535054425,       -1.56182481,       1.382293653,      -8.181491237
          0,           0,         313,      -4.097059122,        -1.5283031,      -1.555154553,       1.384043584,      -8.181686784
          0,           0,         314,      -4.096029427,       -1.52237627,      -1.549285295,       1.385573553,      -8.181990374
          0,           0,         315,      -4.095233096,      -1.517330732,      -1.544256761,       1.386822962,      -8.182424541
          0,           0,         316,      -4.094699038,      -1.513215614,       -1.54010382,       1.387753614,      -8.183019309
          0,           0,         317,      -4.094443817,      -1.510067842,      -1.536860876,       1.388343813,      -8.183756102
          0,           0,         318,      -4.094443999,      -1.507938873,      -1.534579146,        1.38860841,      -8.184633487
          0,           0,         319,      -4.094690935,      -1.506880568,       -1.53327778,       1.388550993,       -8.18567502
          0,           0,         320,      -4.095154864,      -1.506949279,      -1.533008422,        1.38819423,       -8.18686678
          0,           0,         321,      -4.095811239,      -1.508205787,      -1.533804309,        1.38755723,      -8.188139824
          0,           0,         322,      -4.096650334,      -1.510727838,      -1.535690043,        1.38664328,      -8.189486654
          0,           0,         323,      -4.097602621,      -1.514547338,       -1.53870129,       1.385524865,      -8.190883341
          0,           0,         324,      -4.098623059,      -1.519683772,      -1.542897168,       1.384252681,      -8.192349769
          0,           0,         325,      -4.099643643,      -1.526172135,      -1.548309216,       1.382897423,      -8.193888378
          0,           0,         326,      -4.100577561,      -1.534027946,        -1.5549639,       1.381549384,      -8.195487386
          0,           0,         327,      -4.101604003,      -1.543250155,      -1.562862114,       1.380068678,      -8.197202195
          0,           0,         328,      -4.102429996,      -1.553805806,      -1.572094348,       1.378730982,      -8.198996624
          0,           0,         329,      -4.103075774,      -1.565719768,      -1.582641218,        1.37754465,      -8.200846132
          0,           0,         330,      -4.103477979,      -1.578871186,      -1.594506535,       1.376593044,      -8.202682427
          0,           0,         331,       -4.10360285,      -1.593152139,      -1.607680819,       1.375933905,      -8.204533995
          0,           0,         332,      -4.103431914,      -1.608336604,       -1.62210544,       1.375610393,      -8.206381878
          0,           0,         333,       -4.10294826,      -1.624158756,      -1.637672342,       1.375661949,      -8.208254863
          0,           0,         334,      -4.102162495,      -1.640231355,      -1.654266783,       1.376096838,      -8.210168612
          0,           0,         335,      -4.101117103,      -1.656044564,      -1.671708184,       1.376891781,      -8.212082898
          0,           0,         336,      -4.099835824,       -1.67097892,      -1.689727767,       1.378035104,      -8.214009688
          0,           0,         337,      -4.098366175,      -1.684319976,      -1.707970878,       1.379486508,      -8.215878811
